nchar	israel	israeli	palestine	palestinian	arab	gaza	intifada	jewish	zionism	hamas	language	total	totalperchar	link
2937	4	2	0	0	12	0	0	2	0	0	7	20	0.00680966973101805	https://he.wikipedia.org/wiki/%D7%90%D7%9E%D7%A0%D7%95%D7%9F_%D7%9C%D7%99%D7%9F
24945	71	34	1	40	46	1	0	14	3	2	7	212	0.00849869713369413	https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%99_%D7%9E%D7%95%D7%A8%D7%99%D7%A1
5665	5	1	0	0	0	0	0	4	2	0	7	12	0.00211827007943513	https://he.wikipedia.org/wiki/%D7%A2%D7%9D_%D7%A2%D7%95%D7%91%D7%93
5581	9	4	0	0	0	0	0	0	0	0	7	13	0.00232933166099265	https://he.wikipedia.org/wiki/%D7%99%D7%97%D7%96%D7%A7%D7%90%D7%9C_%D7%A8%D7%97%D7%9E%D7%99%D7%9D
15866	22	7	0	0	2	0	0	0	0	0	7	31	0.00195386360771461	https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%A0%D7%99%D7%91%D7%A8%D7%A1%D7%99%D7%98%D7%AA_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91
1318	0	0	0	0	1	0	0	0	0	0	7	1	0.000758725341426404	https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%A6%D7%90%D7%AA_%D7%90%D7%A8%D7%99%D7%94_%D7%A0%D7%99%D7%A8
5665	5	1	0	0	0	0	0	4	2	0	7	12	0.00211827007943513	https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%A6%D7%90%D7%AA_%D7%A2%D7%9D_%D7%A2%D7%95%D7%91%D7%93
2091	5	2	0	0	0	0	0	1	0	0	7	8	0.0038259206121473	https://he.wikipedia.org/wiki/%D7%99%D7%93%D7%99%D7%A2%D7%95%D7%AA_%D7%A1%D7%A4%D7%A8%D7%99%D7%9D
3574	6	5	0	2	2	0	0	0	0	1	7	16	0.00447677672076105	https://he.wikipedia.org/wiki/%D7%A0%D7%99%D7%A8_%D7%91%D7%A8%D7%A2%D7%9D
5932	3	1	0	1	0	0	0	0	0	0	7	5	0.000842886041807148	https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%9F_%D7%95%D7%99%D7%A7%D7%99%D7%9E%D7%93%D7%99%D7%94
2547	7	3	0	0	1	0	0	0	0	0	7	11	0.00431880643894778	https://he.wikipedia.org/wiki/%D7%A9%D7%9C%D7%9E%D7%94_%D7%A1%D7%91%D7%99%D7%A8%D7%A1%D7%A7%D7%99
4362	14	4	0	1	1	0	0	1	0	0	7	21	0.00481430536451169	https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%9B%D7%96_%D7%90%D7%93%D7%95%D7%94
5628	14	4	1	4	4	2	0	3	1	0	7	33	0.005863539445629	https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%A8%D7%95%D7%9F_%D7%91%D7%A0%D7%91%D7%A0%D7%99%D7%A9%D7%AA%D7%99
65756	68	16	0	8	7	2	0	11	1	0	7	113	0.00171847435975424	https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%A8%D7%A5
1859	6	3	0	0	1	0	0	1	0	0	7	11	0.00591715976331361	https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%9F_%D7%A9%D7%9C%D7%99%D7%99%D7%A4%D7%A8
11484	18	8	0	0	1	0	0	1	0	0	7	28	0.00243817485196796	https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%9B%D7%96_%D7%90%D7%A8%D7%99%D7%90%D7%9C_%D7%9C%D7%97%D7%A7%D7%A8_%D7%AA%D7%A7%D7%A9%D7%95%D7%A8%D7%AA_%D7%95%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F
34665	61	8	0	0	5	0	0	27	1	0	7	102	0.00294244915620943	https://he.wikipedia.org/wiki/%D7%94%D7%A1%D7%A4%D7%A8%D7%99%D7%99%D7%94_%D7%94%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%AA
3654	9	0	0	0	0	0	0	0	0	0	7	9	0.00246305418719212	https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%9B%D7%95%D7%9F_%D7%9C%D7%9E%D7%97%D7%A7%D7%A8%D7%99_%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F_%D7%9C%D7%90%D7%95%D7%9E%D7%99
9421	23	5	0	1	1	0	0	0	1	0	7	31	0.00329052117609596	https://he.wikipedia.org/wiki/%D7%90%D7%9E%D7%A0%D7%95%D7%9F_%D7%A8%D7%95%D7%91%D7%99%D7%A0%D7%A9%D7%98%D7%99%D7%99%D7%9F
2131	8	2	0	0	0	0	0	0	0	0	7	10	0.00469263256687001	https://he.wikipedia.org/wiki/%D7%9B%D7%9C%D7%9B%D7%9C%D7%99%D7%A1%D7%98
4852	8	1	0	5	0	3	0	2	0	1	7	20	0.00412201154163232	https://he.wikipedia.org/wiki/%D7%99%D7%A2%D7%A7%D7%91_%D7%A2%D7%9E%D7%99%D7%93%D7%A8%D7%95%D7%A8
2831	5	3	0	10	1	1	0	0	0	1	7	21	0.0074178735429177	https://he.wikipedia.org/wiki/%D7%90%D7%97%D7%9E%D7%93_%D7%A7%D7%A8%D7%99%D7%A2
17776	20	6	1	14	2	1	0	4	0	1	7	49	0.00275652565256526	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%A4%D7%99_%D7%9C%D7%91%D7%A0%D7%99
4612	13	0	2	28	1	2	0	1	1	0	7	48	0.01040763226366	https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%9E%D7%A0%D7%94_%D7%94%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99%D7%AA
8164	9	6	0	2	14	0	0	1	0	0	7	32	0.00391964723174914	https://he.wikipedia.org/wiki/%D7%9E%D7%9E%D7%A8%D7%99
7623	21	5	3	43	5	1	0	8	1	4	7	91	0.0119375573921028	https://he.wikipedia.org/wiki/%D7%9E%D7%91%D7%98_%D7%9C%D7%AA%D7%A7%D7%A9%D7%95%D7%A8%D7%AA_%D7%94%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99%D7%AA
1621	7	2	10	6	5	2	0	0	0	1	7	33	0.0203578038247995	https://he.wikipedia.org/wiki/%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%9F_%D7%94%D7%9B%D7%91%D7%95%D7%A9%D7%94
6867	12	2	0	0	0	0	0	5	1	0	7	20	0.00291247997670016	https://he.wikipedia.org/wiki/%D7%A2%D7%A8%D7%95%D7%A5_7
3489	7	3	0	0	1	0	0	2	0	0	7	13	0.00372599598738894	https://he.wikipedia.org/wiki/%D7%94%D7%A9%D7%99%D7%9C%D7%95%D7%97_(%D7%9B%D7%AA%D7%91_%D7%A2%D7%AA_%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99)
3494	0	0	0	0	0	0	0	0	0	0	7	0	0	https://he.wikipedia.org/wiki/%D7%95%D7%95%D7%A9%D7%99%D7%A0%D7%92%D7%98%D7%95%D7%9F_%D7%A4%D7%95%D7%A1%D7%98
1654	4	3	0	0	3	0	0	2	0	0	7	12	0.00725513905683192	https://he.wikipedia.org/wiki/%D7%93%D7%A0%D7%99%D7%90%D7%9C_%D7%91%D7%A8-%D7%98%D7%9C
32735	106	3	0	1	13	0	0	144	69	0	7	336	0.0102642431648083	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA
32735	106	3	0	1	13	0	0	144	69	0	7	336	0.0102642431648083	https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A0%D7%95%D7%A2%D7%94_%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%99%D7%AA
12698	23	4	0	0	11	0	0	16	0	0	7	54	0.00425263821074185	https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A7%D7%95%D7%95%D7%94
4664	5	0	0	0	1	0	0	14	0	0	7	20	0.00428816466552316	https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%98%D7%95%D7%90%D7%9E%D7%A0%D7%A6%D7%99%D7%A4%D7%A6%D7%99%D7%94
2798	7	0	0	0	0	0	0	7	10	0	7	24	0.00857755539671194	https://he.wikipedia.org/wiki/%D7%AA%D7%95%D7%9B%D7%A0%D7%99%D7%AA_%D7%91%D7%96%D7%9C
15810	12	1	0	0	0	0	0	14	3	0	7	30	0.00189753320683112	https://he.wikipedia.org/wiki/%D7%AA%D7%95%D7%9B%D7%A0%D7%99%D7%AA_%D7%90%D7%95%D7%92%D7%A0%D7%93%D7%94
2067	6	0	0	0	0	0	0	4	0	0	7	10	0.00483792936623125	https://he.wikipedia.org/wiki/%D7%AA%D7%95%D7%9B%D7%A0%D7%99%D7%AA_%D7%91%D7%99%D7%9C%D7%98%D7%9E%D7%95%D7%A8
14849	15	1	0	0	11	0	0	23	0	0	7	50	0.00336723011650616	https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%98%D7%A0%D7%95%D7%99%D7%9C%D7%A0%D7%93
9083	5	0	0	0	2	1	0	32	3	0	7	43	0.00473411868325443	https://he.wikipedia.org/wiki/%D7%9E%D7%93%D7%99%D7%A0%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%9D
13439	69	7	0	0	0	0	0	37	1	0	7	114	0.0084827740159238	https://he.wikipedia.org/wiki/%D7%A2%D7%9C%D7%99%D7%99%D7%94_%D7%9C%D7%90%D7%A8%D7%A5_%D7%99%D7%A9%D7%A8%D7%90%D7%9C
45152	80	11	0	0	5	0	0	73	3	0	7	172	0.00380935506732814	https://he.wikipedia.org/wiki/%D7%94%D7%94%D7%A2%D7%A4%D7%9C%D7%94
28646	30	7	0	0	7	0	0	29	2	0	7	75	0.0026181665852126	https://he.wikipedia.org/wiki/%D7%AA%D7%97%D7%99%D7%99%D7%AA_%D7%94%D7%9C%D7%A9%D7%95%D7%9F_%D7%94%D7%A2%D7%91%D7%A8%D7%99%D7%AA
7138	16	3	0	0	27	0	0	43	3	0	7	92	0.0128887643597646	https://he.wikipedia.org/wiki/%D7%A2%D7%91%D7%95%D7%93%D7%94_%D7%A2%D7%91%D7%A8%D7%99%D7%AA
2164	4	1	0	0	4	0	0	4	0	0	7	13	0.00600739371534196	https://he.wikipedia.org/wiki/%D7%9B%D7%99%D7%91%D7%95%D7%A9_%D7%94%D7%A2%D7%91%D7%95%D7%93%D7%94
2903	6	0	0	0	0	1	0	2	1	0	7	10	0.0034447123665174	https://he.wikipedia.org/wiki/%D7%97%D7%9C%D7%95%D7%A6%D7%99%D7%95%D7%AA
49969	74	13	0	1	23	0	0	45	4	0	7	160	0.00320198523084312	https://he.wikipedia.org/wiki/%D7%A7%D7%99%D7%91%D7%95%D7%A5
8998	31	0	0	0	8	0	0	19	0	0	7	58	0.00644587686152478	https://he.wikipedia.org/wiki/%D7%9E%D7%97%D7%AA%D7%A8%D7%95%D7%AA_%D7%A2%D7%91%D7%A8%D7%99%D7%95%D7%AA_%D7%91%D7%90%D7%A8%D7%A5_%D7%99%D7%A9%D7%A8%D7%90%D7%9C
10780	13	0	0	0	6	0	0	11	0	0	7	30	0.00278293135435993	https://he.wikipedia.org/wiki/%D7%9B%D7%95%D7%97_%D7%94%D7%9E%D7%92%D7%9F_%D7%94%D7%A2%D7%91%D7%A8%D7%99
5640	0	0	0	0	0	0	0	0	0	0	7	0	0	https://he.wikipedia.org/wiki/%D7%9B%D7%A8%D7%95%D7%A0%D7%95%D7%9C%D7%95%D7%92%D7%99%D7%99%D7%AA_%D7%94%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%91%D7%95%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%AA_%D7%91%D7%90%D7%A8%D7%A5_%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%91%D7%A2%D7%AA_%D7%94%D7%97%D7%93%D7%A9%D7%94
28012	43	4	0	12	8	2	0	170	2	2	7	243	0.00867485363415679	https://he.wikipedia.org/wiki/%D7%90%D7%A0%D7%98%D7%99%D7%A9%D7%9E%D7%99%D7%95%D7%AA
7374	12	0	0	0	0	0	0	44	4	0	7	60	0.0081366965012205	https://he.wikipedia.org/wiki/%D7%98%D7%A8%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%90%D7%9C%D7%99%D7%96%D7%9D_%D7%99%D7%94%D7%95%D7%93%D7%99
2852	5	0	0	0	7	0	0	8	0	0	7	20	0.00701262272089762	https://he.wikipedia.org/wiki/%D7%94%D7%A1%D7%A4%D7%A8_%D7%94%D7%9C%D7%91%D7%9F_%D7%94%D7%A8%D7%90%D7%A9%D7%95%D7%9F
6792	29	4	0	0	0	0	0	14	0	0	7	47	0.00691990577149588	https://he.wikipedia.org/wiki/%D7%94%D7%9B%D7%A8%D7%96%D7%AA_%D7%94%D7%A2%D7%A6%D7%9E%D7%90%D7%95%D7%AA
64464	164	31	2	6	145	15	0	73	1	0	7	437	0.00677897741375031	https://he.wikipedia.org/wiki/%D7%9E%D7%9C%D7%97%D7%9E%D7%AA_%D7%94%D7%A2%D7%A6%D7%9E%D7%90%D7%95%D7%AA
16920	57	4	0	2	13	0	0	26	1	0	7	103	0.00608747044917258	https://he.wikipedia.org/wiki/%D7%93%D7%92%D7%9C_%D7%99%D7%A9%D7%A8%D7%90%D7%9C
4512	11	7	0	1	1	0	0	5	9	0	7	34	0.0075354609929078	https://he.wikipedia.org/wiki/%D7%A4%D7%95%D7%A1%D7%98-%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA
9175	32	3	0	3	12	0	0	34	41	0	7	125	0.0136239782016349	https://he.wikipedia.org/wiki/%D7%90%D7%A0%D7%98%D7%99-%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA
5529	12	2	1	1	3	0	0	2	12	0	7	33	0.00596852957135106	https://he.wikipedia.org/wiki/%D7%94%D7%97%D7%9C%D7%98%D7%94_3379_%D7%A9%D7%9C_%D7%94%D7%A2%D7%A6%D7%A8%D7%AA_%D7%94%D7%9B%D7%9C%D7%9C%D7%99%D7%AA_%D7%A9%D7%9C_%D7%94%D7%90%D7%95%22%D7%9D
2114	9	0	0	0	1	0	0	1	2	0	7	13	0.00614947965941343	https://he.wikipedia.org/wiki/%D7%94%D7%97%D7%9C%D7%98%D7%94_4686_%D7%A9%D7%9C_%D7%94%D7%A2%D7%A6%D7%A8%D7%AA_%D7%94%D7%9B%D7%9C%D7%9C%D7%99%D7%AA_%D7%A9%D7%9C_%D7%94%D7%90%D7%95%22%D7%9D
660	0	0	0	0	0	0	0	0	0	0	7	0	0	https://he.wikipedia.org/wiki/%D7%A7%D7%95%D7%91%D7%A5:Zionism-template.png
3841	7	0	0	0	0	0	0	12	4	0	7	23	0.00598802395209581	https://he.wikipedia.org/wiki/%D7%96%D7%A8%D7%9E%D7%99%D7%9D_%D7%91%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA
982	4	0	0	0	0	0	0	2	7	0	7	13	0.0132382892057026	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%AA
16875	37	3	0	0	9	0	0	49	8	0	7	106	0.00628148148148148	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%9E%D7%A2%D7%A9%D7%99%D7%AA
2959	10	1	0	0	0	0	0	0	15	0	7	26	0.00878675228117607	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%A1%D7%99%D7%A0%D7%AA%D7%98%D7%99%D7%AA
4196	13	0	0	0	2	0	0	23	3	0	7	41	0.00977121067683508	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%A8%D7%95%D7%97%D7%A0%D7%99%D7%AA
5078	15	1	0	0	0	0	0	1	1	0	7	18	0.00354470263883419	https://he.wikipedia.org/wiki/%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%99%D7%9D_%D7%94%D7%9B%D7%9C%D7%9C%D7%99%D7%99%D7%9D
424	0	0	0	0	0	0	0	0	1	0	7	1	0.00235849056603774	https://he.wikipedia.org/wiki/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%9B%D7%9C%D7%9C%D7%99%D7%AA
23650	41	2	0	0	13	0	0	50	26	0	7	132	0.00558139534883721	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%A1%D7%95%D7%A6%D7%99%D7%90%D7%9C%D7%99%D7%A1%D7%98%D7%99%D7%AA
1953	2	0	0	0	0	0	0	0	3	0	7	5	0.00256016385048643	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%A8%D7%95%D7%95%D7%99%D7%96%D7%99%D7%95%D7%A0%D7%99%D7%A1%D7%98%D7%99%D7%AA
15324	35	3	0	0	0	1	0	24	44	0	7	107	0.00698251109370921	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%93%D7%AA%D7%99%D7%AA
4453	18	1	0	0	0	0	0	15	12	0	7	46	0.0103301145295307	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%A0%D7%95%D7%A6%D7%A8%D7%99%D7%AA
5894	2	0	0	0	1	1	0	15	8	0	7	27	0.00458092975907703	https://he.wikipedia.org/wiki/%D7%A0%D7%99%D7%98%D7%A9%D7%94_%D7%95%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA
339	0	0	0	0	0	0	0	0	0	0	7	0	0	https://he.wikipedia.org/wiki/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%90%D7%A8%D7%92%D7%95%D7%A0%D7%99%D7%9D_%D7%A6%D7%99%D7%95%D7%A0%D7%99%D7%99%D7%9D
2836	12	0	0	0	0	0	0	6	0	0	7	18	0.00634696755994358	https://he.wikipedia.org/wiki/%D7%A7%D7%95%D7%A0%D7%92%D7%A8%D7%A1_%D7%A4%D7%95%D7%A7%D7%A9%D7%90%D7%9F
1674	7	0	0	0	0	0	0	9	0	0	7	16	0.00955794504181601	https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%95%D7%A2%D7%93_%D7%94%D7%9E%D7%A8%D7%9B%D7%96%D7%99_%D7%9C%D7%99%D7%99%D7%A9%D7%95%D7%91_%D7%90%D7%A8%D7%A5_%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%95%D7%A1%D7%95%D7%A8%D7%99%D7%94
1824	7	0	0	0	0	0	0	11	0	0	7	18	0.00986842105263158	https://he.wikipedia.org/wiki/%D7%94%D7%94%D7%A1%D7%AA%D7%93%D7%A8%D7%95%D7%AA_%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%99%D7%AA_%D7%94%D7%A2%D7%95%D7%9C%D7%9E%D7%99%D7%AA
3713	12	0	0	0	0	0	0	11	0	0	7	23	0.00619445192566658	https://he.wikipedia.org/wiki/%D7%94%D7%A7%D7%95%D7%A0%D7%92%D7%A8%D7%A1_%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%99_%D7%94%D7%A2%D7%95%D7%9C%D7%9E%D7%99
2634	6	0	0	0	1	0	0	4	1	0	7	12	0.00455580865603645	https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%95%D7%A2%D7%93_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%99
5175	8	1	0	0	7	0	0	18	0	0	7	34	0.00657004830917874	https://he.wikipedia.org/wiki/%D7%94%D7%94%D7%A0%D7%94%D7%9C%D7%94_%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%99%D7%AA
18371	69	18	0	0	3	0	0	93	2	0	7	185	0.0100702193674814	https://he.wikipedia.org/wiki/%D7%94%D7%A1%D7%95%D7%9B%D7%A0%D7%95%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%AA
18865	57	2	0	0	7	0	0	30	1	0	7	97	0.00514179697853167	https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%9F_%D7%A7%D7%99%D7%99%D7%9E%D7%AA_%D7%9C%D7%99%D7%A9%D7%A8%D7%90%D7%9C
5722	15	1	0	0	0	0	0	8	0	0	7	24	0.00419433764418036	https://he.wikipedia.org/wiki/%D7%A7%D7%A8%D7%9F_%D7%94%D7%99%D7%A1%D7%95%D7%93
9633	39	1	0	2	5	0	0	5	0	0	7	52	0.00539811066126856	https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%A0%D7%94%D7%9C_%D7%9E%D7%A7%D7%A8%D7%A7%D7%A2%D7%99_%D7%99%D7%A9%D7%A8%D7%90%D7%9C
5499	23	13	0	0	0	0	0	12	3	0	7	51	0.00927441352973268	https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%A9%D7%A8%D7%93_%D7%94%D7%90%D7%A8%D7%A6%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99
1163	2	0	0	0	0	0	0	1	1	0	7	4	0.00343938091143594	https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%95%D7%A1%D7%93%D7%95%D7%AA_%D7%94%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%99%D7%9D
8971	24	2	0	0	4	0	0	4	0	0	7	34	0.00378998996767361	https://he.wikipedia.org/wiki/%D7%94%D7%9B%D7%A9%D7%A8%D7%AA_%D7%94%D7%99%D7%A9%D7%95%D7%91
7742	19	1	0	0	0	0	0	18	2	0	7	40	0.0051666236114699	https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%A6%D7%A8_%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%91%D7%95%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%9D
19463	39	6	1	0	3	2	0	24	0	0	7	75	0.00385346555001798	https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%A7_%D7%90%D7%A0%D7%92%D7%9C%D7%95-%D7%A4%D7%9C%D7%A9%D7%AA%D7%99%D7%A0%D7%94
2297	10	3	0	0	1	0	0	4	0	0	7	18	0.00783630822812364	https://he.wikipedia.org/wiki/%D7%A4%D7%99%D7%A7%22%D7%90
21272	33	5	0	0	8	0	0	57	2	0	7	105	0.0049360661902971	https://he.wikipedia.org/wiki/%D7%94%D7%92%D7%93%D7%95%D7%93%D7%99%D7%9D_%D7%94%D7%A2%D7%91%D7%A8%D7%99%D7%99%D7%9D
58588	57	11	1	1	29	0	0	26	6	0	7	131	0.00223595275483034	https://he.wikipedia.org/wiki/%D7%94%D7%94%D7%A1%D7%AA%D7%93%D7%A8%D7%95%D7%AA_%D7%94%D7%9B%D7%9C%D7%9C%D7%99%D7%AA_%D7%A9%D7%9C_%D7%94%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D_%D7%91%D7%90%D7%A8%D7%A5_%D7%99%D7%A9%D7%A8%D7%90%D7%9C
32190	30	8	0	0	4	0	0	2	1	0	7	45	0.00139794967381174	https://he.wikipedia.org/wiki/%D7%94%D7%A1%D7%AA%D7%93%D7%A8%D7%95%D7%AA_%D7%94%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D_%D7%94%D7%9B%D7%9C%D7%9C%D7%99%D7%AA_%D7%94%D7%97%D7%93%D7%A9%D7%94
6453	6	0	0	0	2	0	0	0	0	0	7	8	0.00123973345730668	https://he.wikipedia.org/wiki/%D7%A1%D7%95%D7%9C%D7%9C_%D7%91%D7%95%D7%A0%D7%94
3262	5	0	0	0	0	0	0	8	1	0	7	14	0.00429184549356223	https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%A8%D7%9B%D7%99%D7%95%D7%9F_%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%99_%D7%94%D7%9E%D7%A8%D7%9B%D7%96%D7%99
876	4	0	0	0	0	0	0	0	1	0	7	5	0.00570776255707763	https://he.wikipedia.org/wiki/%D7%90%D7%A8%D7%9B%D7%99%D7%95%D7%9F_%D7%94%D7%AA%D7%A6%D7%9C%D7%95%D7%9E%D7%99%D7%9D_%D7%A9%D7%9C_%D7%A7%D7%A7%22%D7%9C
8420	22	0	0	0	0	0	0	33	3	0	7	58	0.00688836104513064	https://he.wikipedia.org/wiki/%D7%91%D7%99%D7%9C%22%D7%95
6615	13	0	0	0	0	0	0	30	3	0	7	46	0.00695389266817838	https://he.wikipedia.org/wiki/%D7%97%D7%95%D7%91%D7%91%D7%99_%D7%A6%D7%99%D7%95%D7%9F
825	4	0	0	0	0	0	0	2	0	0	7	6	0.00727272727272727	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%99_%D7%A6%D7%99%D7%95%D7%9F
11651	25	1	0	0	6	0	0	14	3	0	7	49	0.00420564758389838	https://he.wikipedia.org/wiki/%D7%A4%D7%95%D7%A2%D7%9C%D7%99_%D7%A6%D7%99%D7%95%D7%9F
1798	0	0	0	0	0	0	0	0	0	0	7	0	0	https://he.wikipedia.org/wiki/%D7%94%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%91%D7%95%D7%AA_%D7%94%D7%A2%D7%95%D7%91%D7%93%D7%AA
5638	1	1	0	0	1	0	0	0	1	0	7	4	0.000709471443774388	https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A0%D7%95%D7%A2%D7%94_%D7%94%D7%A7%D7%99%D7%91%D7%95%D7%A6%D7%99%D7%AA
16642	25	6	0	0	0	0	0	30	1	0	7	62	0.00372551376036534	https://he.wikipedia.org/wiki/%D7%A2%D7%9C%D7%99%D7%99%D7%AA_%D7%94%D7%A0%D7%95%D7%A2%D7%A8
7303	15	0	0	0	0	0	0	11	3	0	7	29	0.00397097083390388	https://he.wikipedia.org/wiki/%D7%AA%D7%A0%D7%95%D7%A2%D7%AA_%D7%94%D7%9E%D7%96%D7%A8%D7%97%D7%99
8038	8	0	0	0	0	0	0	9	10	0	7	27	0.0033590445384424	https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%AA_%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%99%D7%9D_%D7%94%D7%A8%D7%95%D7%95%D7%99%D7%96%D7%99%D7%95%D7%A0%D7%99%D7%A1%D7%98%D7%99%D7%9D
35897	72	1	0	0	0	0	0	126	10	0	7	209	0.00582221355545032	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%91%D7%A8%D7%95%D7%A1%D7%99%D7%94
20927	46	16	0	0	15	0	0	58	15	0	7	150	0.00716777368949204	https://he.wikipedia.org/wiki/%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA_%D7%91%D7%9C%D7%95%D7%91
426	2	0	0	0	0	0	0	0	0	0	7	2	0.00469483568075117	https://he.wikipedia.org/wiki/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%9E%D7%97%D7%AA%D7%A8%D7%95%D7%AA_%D7%91%D7%90%D7%A8%D7%A5_%D7%99%D7%A9%D7%A8%D7%90%D7%9C
6971	7	0	0	0	9	0	0	14	0	0	7	30	0.00430354325060967	https://he.wikipedia.org/wiki/%D7%91%D7%A8_%D7%92%D7%99%D7%95%D7%A8%D7%90_(%D7%90%D7%A8%D7%92%D7%95%D7%9F)
6724	2	0	0	0	5	0	0	6	1	0	7	14	0.00208209399167162	https://he.wikipedia.org/wiki/%D7%94%D7%A8%D7%95%D7%A2%D7%94
